clazz,method,methodDesc,indexes,mutator,test,default,single-group,single-group_errors-at-the-end
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.annotations.TestAnnotations.testMapperWithStartPage(com.github.pagehelper.test.basic.annotations.TestAnnotations),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.parameter.TestParameterMap.testMapperWithStartPage(com.github.pagehelper.test.basic.parameter.TestParameterMap),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicIf.testMapper(com.github.pagehelper.test.basic.dynamic.TestDynamicIf),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.TestIntMax.testCountCache(com.github.pagehelper.test.basic.TestIntMax),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.provider.TestProvider.testProvider(com.github.pagehelper.test.basic.provider.TestProvider),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.TestLike.testMapperWithStartPage(com.github.pagehelper.test.basic.TestLike),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.annotations.TestAnnotations.testMapperWithStartPage_OrderBy(com.github.pagehelper.test.basic.annotations.TestAnnotations),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.count.TestGroupBy.testGroupBy(com.github.pagehelper.test.basic.count.TestGroupBy),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.count.TestSelectItems.testSelectColumn2(com.github.pagehelper.test.basic.count.TestSelectItems),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.PageHelperTest.testNamespaceWithStartPage(com.github.pagehelper.test.basic.PageHelperTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.PageHelperTest.testNamespaceWithRowBounds(com.github.pagehelper.test.basic.PageHelperTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicWhere.testMapperWithStartPage(com.github.pagehelper.test.basic.dynamic.TestDynamicWhere),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.TestNamespaceMap.testMapperWithStartPage(com.github.pagehelper.test.basic.TestNamespaceMap),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicIfOrder.testMapperWithStartPage(com.github.pagehelper.test.basic.dynamic.TestDynamicIfOrder),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.PageInfoTest.testPageInfoOfTotal(com.github.pagehelper.test.basic.PageInfoTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.example.TestExample.testInList(com.github.pagehelper.test.basic.example.TestExample),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.provider.TestProvider.testUserProvider(com.github.pagehelper.test.basic.provider.TestProvider),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.PageHelperTest.testMapperWithRowBounds(com.github.pagehelper.test.basic.PageHelperTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.sql.TestLeftjoin.testLeftjoin(com.github.pagehelper.test.basic.sql.TestLeftjoin),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.PageInfoTest.testNavigatePages(com.github.pagehelper.test.basic.PageInfoTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.example.TestExample.testGreaterThan(com.github.pagehelper.test.basic.example.TestExample),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.sql.TestExists.testExists(com.github.pagehelper.test.basic.sql.TestExists),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.TestDistinct.test(com.github.pagehelper.test.basic.TestDistinct),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.count.TestSelectItems.testSelectColumns(com.github.pagehelper.test.basic.count.TestSelectItems),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.TestExecute.test(com.github.pagehelper.test.basic.TestExecute),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.ArgumentsObjTest.testArgumentsObj(com.github.pagehelper.test.basic.ArgumentsObjTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.CountColumnTest.testMapperWithStartPage(com.github.pagehelper.test.basic.CountColumnTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.PageInfoTest.testPageSize10(com.github.pagehelper.test.basic.PageInfoTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.PageInfoTest.testPageSize50(com.github.pagehelper.test.basic.PageInfoTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.CollectionMapTest.test(com.github.pagehelper.test.basic.CollectionMapTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.TestISelect.testGroupBy2(com.github.pagehelper.test.basic.TestISelect),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.OffsetTest.testOffset(com.github.pagehelper.test.basic.OffsetTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.cache.CacheTest.testMapperWithStartPage(com.github.pagehelper.test.basic.cache.CacheTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.ArgumentsMapTest.testArgumentsMap(com.github.pagehelper.test.basic.ArgumentsMapTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.pagesize.PageSizeLessThenOrEqualZeroTest.testWithRowbounds(com.github.pagehelper.test.pagesize.PageSizeLessThenOrEqualZeroTest),False,True,True
com.github.pagehelper.dialect.auto.DataSourceAutoDialect,extractDialectKey,(Lorg/apache/ibatis/mapping/MappedStatement;Ljavax/sql/DataSource;Ljava/util/Properties;)Ljava/lang/String;,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,com.github.pagehelper.test.basic.OffsetTest.testPageNum(com.github.pagehelper.test.basic.OffsetTest),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.provider.TestProvider.testUserSelect(com.github.pagehelper.test.basic.provider.TestProvider),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.rowbounds.RowBoundsTest.testNamespaceWithRowBounds2(com.github.pagehelper.test.rowbounds.RowBoundsTest),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.RemoveOrderTest.simpleOrderTest(com.github.pagehelper.test.basic.RemoveOrderTest),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicIf2.testMapperWithStartPage(com.github.pagehelper.test.basic.dynamic.TestDynamicIf2),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.parameter.TestParameterArray.testMapperWithStartPage(com.github.pagehelper.test.basic.parameter.TestParameterArray),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.sql.TestUnion.testUnion(com.github.pagehelper.test.basic.sql.TestUnion),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.parameter.TestParameterList.testMapperWithStartPage(com.github.pagehelper.test.basic.parameter.TestParameterList),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicForeach.testMapperWithStartPage2(com.github.pagehelper.test.basic.dynamic.TestDynamicForeach),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.RemoveOrderTest.paramsOrderTest(com.github.pagehelper.test.basic.RemoveOrderTest),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicForeach.testMapperWithStartPage(com.github.pagehelper.test.basic.dynamic.TestDynamicForeach),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.EnumTest.testCloseable(com.github.pagehelper.test.basic.EnumTest),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicChoose.testMapperWithStartPage(com.github.pagehelper.test.basic.dynamic.TestDynamicChoose),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.provider.TestProvider.testSelectSimple(com.github.pagehelper.test.basic.provider.TestProvider),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.rowbounds.RowBoundsTest.testMapperWithRowBounds(com.github.pagehelper.test.rowbounds.RowBoundsTest),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.annotations.TestAnnotations.testMapperWithStartPage(com.github.pagehelper.test.basic.annotations.TestAnnotations),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.parameter.TestParameterMap.testMapperWithStartPage(com.github.pagehelper.test.basic.parameter.TestParameterMap),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicIf.testMapper(com.github.pagehelper.test.basic.dynamic.TestDynamicIf),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.TestIntMax.testCountCache(com.github.pagehelper.test.basic.TestIntMax),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.provider.TestProvider.testProvider(com.github.pagehelper.test.basic.provider.TestProvider),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.count.TestSelectItems.testSelectColumn2(com.github.pagehelper.test.basic.count.TestSelectItems),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicWhere.testMapperWithStartPage(com.github.pagehelper.test.basic.dynamic.TestDynamicWhere),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.TestNamespaceMap.testMapperWithStartPage(com.github.pagehelper.test.basic.TestNamespaceMap),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.dynamic.TestDynamicIfOrder.testMapperWithStartPage(com.github.pagehelper.test.basic.dynamic.TestDynamicIfOrder),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.provider.TestProvider.testUserProvider(com.github.pagehelper.test.basic.provider.TestProvider),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.sql.TestLeftjoin.testLeftjoin(com.github.pagehelper.test.basic.sql.TestLeftjoin),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.example.TestExample.testGreaterThan(com.github.pagehelper.test.basic.example.TestExample),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.sql.TestExists.testExists(com.github.pagehelper.test.basic.sql.TestExists),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.TestDistinct.test(com.github.pagehelper.test.basic.TestDistinct),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.count.TestSelectItems.testSelectColumns(com.github.pagehelper.test.basic.count.TestSelectItems),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.TestExecute.test(com.github.pagehelper.test.basic.TestExecute),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.ArgumentsObjTest.testArgumentsObj(com.github.pagehelper.test.basic.ArgumentsObjTest),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.CountColumnTest.testMapperWithStartPage(com.github.pagehelper.test.basic.CountColumnTest),False,True,True
com.github.pagehelper.util.MSUtils,newCountMappedStatement,(Lorg/apache/ibatis/mapping/MappedStatement;Ljava/lang/String;)Lorg/apache/ibatis/mapping/MappedStatement;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.github.pagehelper.test.basic.CollectionMapTest.test(com.github.pagehelper.test.basic.CollectionMapTest),False,True,True
