clazz,method,methodDesc,indexes,mutator,test,default,single-group,single-group_errors-at-the-end,by-proportions
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[47],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.renderer.xy.StandardXYItemRendererTest.[engine:junit-jupiter]/[class:org.jfree.chart.renderer.xy.StandardXYItemRendererTest]/[method:testNoDisplayedItem()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[58],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testSerialization3()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[58],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testSerialization4()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[58],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[58],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[58],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[58],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.renderer.xy.StandardXYItemRendererTest.[engine:junit-jupiter]/[class:org.jfree.chart.renderer.xy.StandardXYItemRendererTest]/[method:testNoDisplayedItem()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testDrawSeriesWithZeroItems()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testDrawRangeGridlines()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:test1654215()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testSerialization3()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testSerialization4()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:testSetMouseWheelEnabled()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.[engine:junit-jupiter]/[class:org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest]/[method:testFindDomainBounds()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.[engine:junit-jupiter]/[class:org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest]/[method:testFindRangeBounds()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_restoreAutoRangeBounds()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomOutDomain()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomInBoth()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomOutRange()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomOutBoth()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomInRange()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomInDomain()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_restoreAutoBounds()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoom()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_restoreAutoDomainBounds()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[86],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.renderer.xy.StandardXYItemRendererTest.[engine:junit-jupiter]/[class:org.jfree.chart.renderer.xy.StandardXYItemRendererTest]/[method:testNoDisplayedItem()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testDrawSeriesWithZeroItems()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testDrawRangeGridlines()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:test1654215()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testSerialization3()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.plot.XYPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.plot.XYPlotTest]/[method:testSerialization4()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:testSetMouseWheelEnabled()],,,,True
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.[engine:junit-jupiter]/[class:org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest]/[method:testFindDomainBounds()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest.[engine:junit-jupiter]/[class:org.jfree.chart.renderer.xy.XYLineAndShapeRendererTest]/[method:testFindRangeBounds()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_restoreAutoRangeBounds()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomOutDomain()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomInBoth()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomOutRange()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomOutBoth()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomInRange()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoomInDomain()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testSetSeriesToolTipGenerator()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_restoreAutoBounds()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_zoom()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testReplaceDataset()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ChartPanelTest.[engine:junit-jupiter]/[class:org.jfree.chart.ChartPanelTest]/[method:test2502355_restoreAutoDomainBounds()],,,,False
org.jfree.chart.ChartFactory,createXYLineChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[90],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.XYLineChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.XYLineChartTest]/[method:testDrawWithNullInfo()],,,,False
